datos_a､o,clase_inmueble,distrito_cod,distrito_nombre,barrio_cod,barrio_nombre,uso_cod,uso_deno,inmuebles_barrio,a､o_cons_medio,sup_cons_barrio,sup_cons_media,sup_suelo_barrio,sup_suelo_media,val_cat_barrio,val_cat_medio
2015,UR,11,Carabanchel,116,BUENAVISTA,A,Almacén-Estacionamiento,10.403,1.988,321.855,31,,,1.0051963744E8,9662.56
2015,UR,11,Carabanchel,116,BUENAVISTA,C,Comercial,839,1.984,390.178,465,,,3.7143062715E8,442706.35
2015,UR,11,Carabanchel,116,BUENAVISTA,E,Cultural,15,1.983,85.882,5.725,,,7.268421146E7,4845614.1
2015,UR,11,Carabanchel,116,BUENAVISTA,G,Ocio y Hostelería,10,1.966,5.07,507,,,5884872.1,588487.21
2015,UR,11,Carabanchel,116,BUENAVISTA,I,Industrial,482,1.991,355.321,737,,,1.9711536811E8,408953.05
2015,UR,11,Carabanchel,116,BUENAVISTA,K,Deportivo,8,1.995,83.018,10.377,,,5.564647284E7,6955809.1
2015,UR,11,Carabanchel,116,BUENAVISTA,M,"Suelos sin edificar, obras de urbanización y jardinería",338,,,,1.503.682,4.449,2.3525956625E8,696034.22
2015,UR,11,Carabanchel,116,BUENAVISTA,O,Oficinas,292,1.998,85.996,295,,,8.261698518E7,282934.88
2015,UR,11,Carabanchel,116,BUENAVISTA,P,Edificio Singular,5,1.959,131.945,26.389,,,9.003311281E7,1.800662256E7
2015,UR,11,Carabanchel,116,BUENAVISTA,R,Religioso,5,1.987,911.477,182.295,,,8.417938135E7,1.683587627E7
2015,UR,11,Carabanchel,116,BUENAVISTA,V,Residencial,19.247,1.989,1.958.248,102,,,1.7833424267E9,92655.6
2015,UR,11,Carabanchel,116,BUENAVISTA,Y,Sanidad y Beneficencia,9,1.984,70.704,7.856,,,6.32808397E7,7031204.41
2015,UR,11,Carabanchel,117,ABRANTES,A,Almacén-Estacionamiento,2.81,1.996,151.207,54,,,4.432424438E7,15773.75
2015,UR,11,Carabanchel,117,ABRANTES,C,Comercial,730,1.967,65.208,89,,,6.053572985E7,82925.66
2015,UR,11,Carabanchel,117,ABRANTES,E,Cultural,16,1.972,27.356,1.71,,,1.987854993E7,1242409.37
2015,UR,11,Carabanchel,117,ABRANTES,G,Ocio y Hostelería,2,0,316,158,,,353631.95,176815.98
2015,UR,11,Carabanchel,117,ABRANTES,I,Industrial,89,1.966,41.637,468,,,4.654359155E7,522961.7
2015,UR,11,Carabanchel,117,ABRANTES,K,Deportivo,8,1.975,29.42,3.678,,,1.749682279E7,2187102.85
2015,UR,11,Carabanchel,117,ABRANTES,M,"Suelos sin edificar, obras de urbanización y jardinería",10,,,,588.196,58.82,6065850.5,606585.05
2015,UR,11,Carabanchel,117,ABRANTES,O,Oficinas,52,1.968,23.156,445,,,1.822570629E7,350494.35
2015,UR,11,Carabanchel,117,ABRANTES,R,Religioso,4,1.979,4.932,1.233,,,3702589.1,925647.28
2015,UR,11,Carabanchel,117,ABRANTES,V,Residencial,12.341,1.974,1.041.676,84,,,9.3137013623E8,75469.58
2015,UR,11,Carabanchel,117,ABRANTES,Y,Sanidad y Beneficencia,1,1.984,635,635,,,504157.86,504157.86
2015,UR,12,Usera,121,ORCASITAS,A,Almacén-Estacionamiento,668,2.004,19.268,29,,,5965154.98,8929.87
2015,UR,12,Usera,121,ORCASITAS,C,Comercial,296,1.985,32.195,109,,,2.267045569E7,76589.38
2015,UR,12,Usera,121,ORCASITAS,E,Cultural,14,1.985,57.077,4.077,,,3.552675864E7,2537625.62
2015,UR,12,Usera,121,ORCASITAS,I,Industrial,18,1.981,26.792,1.488,,,1.099956538E7,611086.97
2015,UR,12,Usera,121,ORCASITAS,K,Deportivo,6,1.984,31.585,5.264,,,1.10909972E7,1848499.53
2015,UR,12,Usera,121,ORCASITAS,M,"Suelos sin edificar, obras de urbanización y jardinería",18,,,,189.72,10.54,6346401.0,352577.83
2015,UR,12,Usera,121,ORCASITAS,O,Oficinas,12,1.98,1.67,139,,,1099272.0,91606.0
2015,UR,12,Usera,121,ORCASITAS,P,Edificio Singular,2,1.98,5.51,2.755,,,3440306.27,1720153.14
2015,UR,12,Usera,121,ORCASITAS,R,Religioso,4,1.983,1.809,452,,,1326266.14,331566.53
2015,UR,12,Usera,121,ORCASITAS,V,Residencial,9.164,1.987,1.038.319,113,,,7.3913923743E8,80656.84
2015,UR,12,Usera,121,ORCASITAS,Y,Sanidad y Beneficencia,2,1.984,7.432,3.716,,,5384009.52,2692004.76
2015,UR,12,Usera,122,ORCASUR,A,Almacén-Estacionamiento,1.842,2.001,59.56,32,,,1.531062254E7,8311.96
2015,UR,12,Usera,122,ORCASUR,C,Comercial,192,1.986,25.316,132,,,2.088379086E7,108769.74
2015,UR,12,Usera,122,ORCASUR,E,Cultural,13,1.983,68.357,5.258,,,4.010148715E7,3084729.78
2015,UR,12,Usera,122,ORCASUR,G,Ocio y Hostelería,2,1.979,200,100,,,180069.75,90034.88
2015,UR,12,Usera,122,ORCASUR,I,Industrial,32,1.973,62.646,1.958,,,2.881212357E7,900378.86
2015,UR,12,Usera,122,ORCASUR,K,Deportivo,3,1.99,16.102,5.367,,,6914412.72,2304804.24
2015,UR,12,Usera,122,ORCASUR,M,"Suelos sin edificar, obras de urbanización y jardinería",45,,,,93.381,2.075,1.99973E7,444384.44
2015,UR,12,Usera,122,ORCASUR,O,Oficinas,68,1.99,16.585,244,,,1.438779133E7,211585.17
2015,UR,12,Usera,122,ORCASUR,R,Religioso,3,1.989,699,233,,,635659.3,211886.43
2015,UR,12,Usera,122,ORCASUR,V,Residencial,5.193,1.99,568.073,109,,,4.3764000501E8,84274.99
2015,UR,12,Usera,122,ORCASUR,Y,Sanidad y Beneficencia,9,1.988,376.848,41.872,,,2.5628544337E8,2.847616037E7
2015,UR,12,Usera,123,SAN FERMÍN,A,Almacén-Estacionamiento,2.966,1.999,94.47,32,,,2.533837674E7,8542.95
2015,UR,12,Usera,123,SAN FERMÍN,C,Comercial,406,1.977,68.575,169,,,4.714413005E7,116118.55
2015,UR,12,Usera,123,SAN FERMÍN,E,Cultural,6,1.968,11.048,1.841,,,6805687.74,1134281.29
2015,UR,12,Usera,123,SAN FERMÍN,G,Ocio y Hostelería,3,1.313,4.489,1.496,,,2931954.13,977318.04
2015,UR,12,Usera,123,SAN FERMÍN,I,Industrial,25,1.977,44.783,1.791,,,2.180740034E7,872296.01
2015,UR,12,Usera,123,SAN FERMÍN,K,Deportivo,5,1.994,150.39,30.078,,,2.4212787341E8,4.842557468E7
2015,UR,12,Usera,123,SAN FERMÍN,M,"Suelos sin edificar, obras de urbanización y jardinería",33,,,,279.739,8.477,2.01263514E7,609889.44
2015,UR,12,Usera,123,SAN FERMÍN,O,Oficinas,90,1.986,42.556,473,,,3.282397683E7,364710.85
2015,UR,12,Usera,123,SAN FERMÍN,P,Edificio Singular,1,2.009,13.77,13.77,,,1.153711358E7,1.153711358E7
2015,UR,12,Usera,123,SAN FERMÍN,R,Religioso,1,2.009,1.477,1.477,,,1937264.0,1937264.0
2015,UR,12,Usera,123,SAN FERMÍN,V,Residencial,9.186,1.986,872.084,95,,,7.2590015566E8,79022.44
2015,UR,12,Usera,123,SAN FERMÍN,Y,Sanidad y Beneficencia,5,1.994,21.083,4.217,,,2.18434496E7,4368689.92
2015,UR,12,Usera,124,ALMENDRALES,A,Almacén-Estacionamiento,2.347,1.988,108.398,46,,,2.936933077E7,12513.56
2015,UR,12,Usera,124,ALMENDRALES,C,Comercial,689,1.966,83.817,122,,,8.097318304E7,117522.76
2015,UR,12,Usera,124,ALMENDRALES,E,Cultural,13,1.967,25.883,1.991,,,2.042827988E7,1571406.14
2015,UR,12,Usera,124,ALMENDRALES,G,Ocio y Hostelería,5,1.955,955,191,,,851545.98,170309.2
2015,UR,12,Usera,124,ALMENDRALES,I,Industrial,115,1.978,67.239,585,,,4.462750058E7,388065.22
2015,UR,12,Usera,124,ALMENDRALES,K,Deportivo,3,1.979,1.918,639,,,1189594.85,396531.62
2015,UR,12,Usera,124,ALMENDRALES,M,"Suelos sin edificar, obras de urbanización y jardinería",32,,,,56.072,1.752,9489495.22,296546.73
2015,UR,12,Usera,124,ALMENDRALES,O,Oficinas,57,1.975,23.162,406,,,2.018668643E7,354152.39
2015,UR,12,Usera,124,ALMENDRALES,R,Religioso,4,1.962,4.165,1.041,,,2224775.54,556193.88
2015,UR,12,Usera,124,ALMENDRALES,T,Espectáculos,1,1.961,1.306,1.306,,,1282117.2,1282117.2
2015,UR,12,Usera,124,ALMENDRALES,V,Residencial,8.442,1.973,751.86,89,,,6.7016277424E8,79384.36
2015,UR,12,Usera,124,ALMENDRALES,Y,Sanidad y Beneficencia,3,1.966,3.72,1.24,,,3230328.29,1076776.1
2015,UR,12,Usera,125,MOSCARDO,A,Almacén-Estacionamiento,1.489,1.984,101.925,68,,,2.627591961E7,17646.69
2015,UR,12,Usera,125,MOSCARDO,C,Comercial,911,1.962,104.166,114,,,9.747432891E7,106997.07
2015,UR,12,Usera,125,MOSCARDO,E,Cultural,13,1.962,31.018,2.386,,,2.189446297E7,1684189.46
2015,UR,12,Usera,125,MOSCARDO,G,Ocio y Hostelería,3,1.314,2.892,964,,,2712503.52,904167.84
2015,UR,12,Usera,125,MOSCARDO,I,Industrial,54,1.96,13.256,245,,,8742463.4,161897.47
2015,UR,12,Usera,125,MOSCARDO,K,Deportivo,20,1.967,28.879,1.444,,,1.690253869E7,845126.93
2015,UR,12,Usera,125,MOSCARDO,M,"Suelos sin edificar, obras de urbanización y jardinería",14,,,,38.749,2.768,1.9088726E7,1363480.43
2015,UR,12,Usera,125,MOSCARDO,O,Oficinas,69,1.964,35.12,509,,,2.811812197E7,407509.01
2015,UR,12,Usera,125,MOSCARDO,P,Edificio Singular,1,1.995,3.927,3.927,,,4074786.1,4074786.1
2015,UR,12,Usera,125,MOSCARDO,R,Religioso,3,1.981,4.9,1.633,,,3665296.02,1221765.34
2015,UR,12,Usera,125,MOSCARDO,V,Residencial,11.09,1.962,888.032,80,,,7.7599342646E8,69972.36
2015,UR,12,Usera,125,MOSCARDO,Y,Sanidad y Beneficencia,5,1.965,4.13,826,,,3694820.99,738964.2
2015,UR,12,Usera,126,ZOFÍO,A,Almacén-Estacionamiento,817,1.988,38.626,47,,,7953132.23,9734.56
2015,UR,12,Usera,126,ZOFÍO,C,Comercial,402,1.97,34.316,85,,,2.957635765E7,73573.03
2015,UR,12,Usera,126,ZOFÍO,E,Cultural,8,1.97,34.534,4.317,,,2.173777342E7,2717221.68
2015,UR,12,Usera,126,ZOFÍO,G,Ocio y Hostelería,2,1.968,192,96,,,159484.14,79742.07
2015,UR,12,Usera,126,ZOFÍO,I,Industrial,43,1.97,10.221,238,,,4679337.99,108821.81
2015,UR,12,Usera,126,ZOFÍO,K,Deportivo,4,1.99,48.752,12.188,,,1.504587286E7,3761468.22
2015,UR,12,Usera,126,ZOFÍO,M,"Suelos sin edificar, obras de urbanización y jardinería",15,,,,60.097,4.006,2960126.0,197341.73
2015,UR,12,Usera,126,ZOFÍO,O,Oficinas,21,1.969,3.467,165,,,2110189.89,100485.23
2015,UR,12,Usera,126,ZOFÍO,R,Religioso,2,1.955,1.161,580,,,714655.0,357327.5
2015,UR,12,Usera,126,ZOFÍO,V,Residencial,5.479,1.973,451.131,82,,,3.6540760346E8,66692.39
2015,UR,12,Usera,126,ZOFÍO,Y,Sanidad y Beneficencia,5,1.984,4.201,840,,,2509897.06,501979.41
2015,UR,12,Usera,127,PRADOLONGO,A,Almacén-Estacionamiento,1.246,1.984,69.254,56,,,1.873018686E7,15032.25
2015,UR,12,Usera,127,PRADOLONGO,C,Comercial,798,1.967,79.924,100,,,7.550604203E7,94619.1
2015,UR,12,Usera,127,PRADOLONGO,E,Cultural,18,1.967,30.257,1.681,,,2.230358258E7,1239087.92
2015,UR,12,Usera,127,PRADOLONGO,G,Ocio y Hostelería,1,0,301,301,,,255898.91,255898.91
2015,UR,12,Usera,127,PRADOLONGO,I,Industrial,60,1.977,13.208,220,,,6023945.81,100399.1
2015,UR,12,Usera,127,PRADOLONGO,K,Deportivo,4,1.998,53.41,13.352,,,1.616913939E7,4042284.85
2015,UR,12,Usera,127,PRADOLONGO,M,"Suelos sin edificar, obras de urbanización y jardinería",23,,,,18.708,813,3103691.95,134943.13
2015,UR,12,Usera,127,PRADOLONGO,O,Oficinas,79,1.974,11.172,141,,,9936369.18,125776.83
2015,UR,12,Usera,127,PRADOLONGO,P,Edificio Singular,3,2.003,11.81,3.937,,,1.009066181E7,3363553.94
2015,UR,12,Usera,127,PRADOLONGO,R,Religioso,6,1.958,2.507,418,,,1459900.14,243316.69
2015,UR,12,Usera,127,PRADOLONGO,V,Residencial,6.53,1.971,539.886,83,,,4.5265750386E8,69319.68
2015,UR,12,Usera,127,PRADOLONGO,Y,Sanidad y Beneficencia,6,1.986,16.96,2.827,,,1.801644854E7,3002741.42
2015,UR,13,Puente de Vallecas,131,ENTREVÍAS,A,Almacén-Estacionamiento,718,1.988,52.206,73,,,1.225890427E7,17073.68
2015,UR,13,Puente de Vallecas,131,ENTREVÍAS,C,Comercial,1.07,1.976,89.2,83,,,5.696338177E7,53236.81
2015,UR,13,Puente de Vallecas,131,ENTREVÍAS,E,Cultural,18,1.976,67.21,3.734,,,4.02020409E7,2233446.72
2015,UR,13,Puente de Vallecas,131,ENTREVÍAS,G,Ocio y Hostelería,10,1.983,6.084,608,,,4106330.63,410633.06
2015,UR,13,Puente de Vallecas,131,ENTREVÍAS,I,Industrial,45,1.975,352.428,7.832,,,1.2083395575E8,2685199.02
2015,UR,13,Puente de Vallecas,131,ENTREVÍAS,K,Deportivo,12,1.988,162.057,13.505,,,3.024930051E7,2520775.04
2015,UR,13,Puente de Vallecas,131,ENTREVÍAS,M,"Suelos sin edificar, obras de urbanización y jardinería",97,,,,1.663.338,17.148,3.69024775E7,380437.91
2015,UR,13,Puente de Vallecas,131,ENTREVÍAS,O,Oficinas,4,1.977,3.122,780,,,2141126.22,535281.56
2015,UR,13,Puente de Vallecas,131,ENTREVÍAS,P,Edificio Singular,1,1.978,4.88,4.88,,,3185298.01,3185298.01
2015,UR,13,Puente de Vallecas,131,ENTREVÍAS,R,Religioso,4,1.985,5.396,1.349,,,4237028.23,1059257.06
2015,UR,13,Puente de Vallecas,131,ENTREVÍAS,T,Espectáculos,1,1.983,1.835,1.835,,,817749.4,817749.4
2015,UR,13,Puente de Vallecas,131,ENTREVÍAS,V,Residencial,13.64,1.975,1.149.645,84,,,7.6987776122E8,56442.65
2015,UR,13,Puente de Vallecas,131,ENTREVÍAS,Y,Sanidad y Beneficencia,9,1.974,10.366,1.152,,,7827766.56,869751.84
2015,UR,13,Puente de Vallecas,132,SAN DIEGO,A,Almacén-Estacionamiento,2.412,1.992,135.261,56,,,3.881502458E7,16092.46
2015,UR,13,Puente de Vallecas,132,SAN DIEGO,C,Comercial,1.996,1.962,215.722,108,,,2.218539321E8,111149.26
2015,UR,13,Puente de Vallecas,132,SAN DIEGO,E,Cultural,22,1.962,31.867,1.448,,,2.458062328E7,1117301.06
2015,UR,13,Puente de Vallecas,132,SAN DIEGO,G,Ocio y Hostelería,11,1.778,10.462,951,,,1.038973128E7,944521.03
2015,UR,13,Puente de Vallecas,132,SAN DIEGO,I,Industrial,40,1.96,7.711,193,,,5549185.23,138729.63
2015,UR,13,Puente de Vallecas,132,SAN DIEGO,K,Deportivo,4,1.989,6.931,1.733,,,4337184.25,1084296.06
2015,UR,13,Puente de Vallecas,132,SAN DIEGO,M,"Suelos sin edificar, obras de urbanización y jardinería",215,,,,68.729,320,4.096380917E7,190529.34
2015,UR,13,Puente de Vallecas,132,SAN DIEGO,O,Oficinas,41,1.962,13.141,321,,,1.333188331E7,325167.89
2015,UR,13,Puente de Vallecas,132,SAN DIEGO,P,Edificio Singular,2,1.94,4.007,2.004,,,2977912.17,1488956.08
2015,UR,13,Puente de Vallecas,132,SAN DIEGO,R,Religioso,11,1.966,10.458,951,,,8237755.34,748886.85
2015,UR,13,Puente de Vallecas,132,SAN DIEGO,T,Espectáculos,2,1.96,2.646,1.323,,,2272355.4,1136177.7
2015,UR,13,Puente de Vallecas,132,SAN DIEGO,V,Residencial,17.509,1.963,1.210.926,69,,,1.20514502802E9,68830.03
2015,UR,13,Puente de Vallecas,132,SAN DIEGO,Y,Sanidad y Beneficencia,12,1.968,23.97,1.998,,,2.290986786E7,1909155.66
2015,UR,13,Puente de Vallecas,133,PALOMERAS BAJAS,A,Almacén-Estacionamiento,4.765,1.991,214.757,45,,,5.712355943E7,11988.16
2015,UR,13,Puente de Vallecas,133,PALOMERAS BAJAS,C,Comercial,972,1.975,123.286,127,,,9.769685992E7,100511.17
2015,UR,13,Puente de Vallecas,133,PALOMERAS BAJAS,E,Cultural,26,1.977,89.931,3.459,,,6.385874558E7,2456105.6
2015,UR,13,Puente de Vallecas,133,PALOMERAS BAJAS,G,Ocio y Hostelería,3,1.975,501,167,,,433636.88,144545.63
2015,UR,13,Puente de Vallecas,133,PALOMERAS BAJAS,I,Industrial,46,1.982,6.975,152,,,4384146.56,95307.53
2015,UR,13,Puente de Vallecas,133,PALOMERAS BAJAS,K,Deportivo,14,1.993,71.462,5.104,,,4.597553086E7,3283966.49
2015,UR,13,Puente de Vallecas,133,PALOMERAS BAJAS,M,"Suelos sin edificar, obras de urbanización y jardinería",127,,,,125.261,986,1.39770445E7,110055.47
2015,UR,13,Puente de Vallecas,133,PALOMERAS BAJAS,O,Oficinas,11,1.97,2.322,211,,,1602344.99,145667.73
2015,UR,13,Puente de Vallecas,133,PALOMERAS BAJAS,P,Edificio Singular,6,1.984,26.73,4.455,,,2.250197119E7,3750328.53
2015,UR,13,Puente de Vallecas,133,PALOMERAS BAJAS,R,Religioso,8,1.975,8.739,1.092,,,6802409.29,850301.16
2015,UR,13,Puente de Vallecas,133,PALOMERAS BAJAS,T,Espectáculos,3,1.992,646,215,,,565615.6,188538.53
2015,UR,13,Puente de Vallecas,133,PALOMERAS BAJAS,V,Residencial,16.64,1.981,1.580.322,95,,,1.2959587459E9,77882.14
2015,UR,13,Puente de Vallecas,133,PALOMERAS BAJAS,Y,Sanidad y Beneficencia,16,1.986,21.802,1.363,,,1.923263934E7,1202039.96
2015,UR,13,Puente de Vallecas,134,PALOMERAS SURESTE,A,Almacén-Estacionamiento,7.215,1.994,269.543,37,,,6.954936413E7,9639.55
2015,UR,13,Puente de Vallecas,134,PALOMERAS SURESTE,C,Comercial,1.158,1.979,94.562,82,,,6.395868009E7,55232.02
2015,UR,13,Puente de Vallecas,134,PALOMERAS SURESTE,E,Cultural,28,1.983,147.683,5.274,,,8.847676143E7,3159884.34
2015,UR,13,Puente de Vallecas,134,PALOMERAS SURESTE,G,Ocio y Hostelería,1,0,1.558,1.558,,,837541.36,837541.36
2015,UR,13,Puente de Vallecas,134,PALOMERAS SURESTE,I,Industrial,269,1.991,172.841,643,,,6.986227552E7,259711.06
2015,UR,13,Puente de Vallecas,134,PALOMERAS SURESTE,K,Deportivo,10,1.985,57.445,5.744,,,2.521805022E7,2521805.02
2015,UR,13,Puente de Vallecas,134,PALOMERAS SURESTE,M,"Suelos sin edificar, obras de urbanización y jardinería",51,,,,168.01,3.294,3.8930436E7,763341.88
2015,UR,13,Puente de Vallecas,134,PALOMERAS SURESTE,O,Oficinas,164,2.003,45.297,276,,,3.699243776E7,225563.64
2015,UR,13,Puente de Vallecas,134,PALOMERAS SURESTE,P,Edificio Singular,3,1.996,9.143,3.048,,,7117028.55,2372342.85
2015,UR,13,Puente de Vallecas,134,PALOMERAS SURESTE,R,Religioso,7,1.983,3.573,510,,,3005783.47,429397.64
2015,UR,13,Puente de Vallecas,134,PALOMERAS SURESTE,V,Residencial,17.716,1.982,1.608.313,91,,,1.24158777684E9,70082.85
2015,UR,13,Puente de Vallecas,134,PALOMERAS SURESTE,Y,Sanidad y Beneficencia,16,1.985,20.177,1.261,,,1.802330216E7,1126456.38
2015,UR,13,Puente de Vallecas,135,PORTAZGO,A,Almacén-Estacionamiento,3.008,1.991,117.281,39,,,2.949970376E7,9807.08
2015,UR,13,Puente de Vallecas,135,PORTAZGO,C,Comercial,1.121,1.976,80.844,72,,,6.096683727E7,54386.12
2015,UR,13,Puente de Vallecas,135,PORTAZGO,E,Cultural,36,1.974,37.745,1.048,,,2.594707881E7,720752.19
2015,UR,13,Puente de Vallecas,135,PORTAZGO,G,Ocio y Hostelería,7,1.981,1.977,282,,,1651156.31,235879.47
2015,UR,13,Puente de Vallecas,135,PORTAZGO,I,Industrial,111,1.978,24.443,220,,,1.094931707E7,98642.5
2015,UR,13,Puente de Vallecas,135,PORTAZGO,K,Deportivo,16,1.97,7.02,439,,,2924304.03,182769.0
2015,UR,13,Puente de Vallecas,135,PORTAZGO,M,"Suelos sin edificar, obras de urbanización y jardinería",24,,,,50.748,2.114,9032312.0,376346.33
2015,UR,13,Puente de Vallecas,135,PORTAZGO,O,Oficinas,36,1.976,2.471,69,,,2002312.65,55619.8
2015,UR,13,Puente de Vallecas,135,PORTAZGO,R,Religioso,3,1.987,5.37,1.79,,,5216041.42,1738680.47
2015,UR,13,Puente de Vallecas,135,PORTAZGO,T,Espectáculos,2,1.979,535,268,,,509843.96,254921.98
2015,UR,13,Puente de Vallecas,135,PORTAZGO,V,Residencial,11.826,1.977,985.868,83,,,8.2321216953E8,69610.36
2015,UR,13,Puente de Vallecas,135,PORTAZGO,Y,Sanidad y Beneficencia,3,1.99,13.882,4.627,,,1.366023473E7,4553411.58
2015,UR,13,Puente de Vallecas,136,NUMANCIA,A,Almacén-Estacionamiento,3.765,1.984,219.477,58,,,6.697054129E7,17787.66
2015,UR,13,Puente de Vallecas,136,NUMANCIA,C,Comercial,1.108,1.968,165.191,149,,,1.8030028574E8,162725.89
2015,UR,13,Puente de Vallecas,136,NUMANCIA,E,Cultural,22,1.971,46.502,2.114,,,3.54379016E7,1610813.71
2015,UR,13,Puente de Vallecas,136,NUMANCIA,G,Ocio y Hostelería,9,1.981,3.181,353,,,5666528.77,629614.31
2015,UR,13,Puente de Vallecas,136,NUMANCIA,I,Industrial,239,1.972,48.526,203,,,2.97183049E7,124344.37
2015,UR,13,Puente de Vallecas,136,NUMANCIA,K,Deportivo,9,1.986,63.408,7.045,,,4.38209804E7,4868997.82
2015,UR,13,Puente de Vallecas,136,NUMANCIA,M,"Suelos sin edificar, obras de urbanización y jardinería",219,,,,179.195,818,3.693525702E7,168654.14
2015,UR,13,Puente de Vallecas,136,NUMANCIA,O,Oficinas,115,1.971,18.45,160,,,1.628122189E7,141575.84
2015,UR,13,Puente de Vallecas,136,NUMANCIA,P,Edificio Singular,6,1.973,10.803,1.8,,,8346208.95,1391034.82
2015,UR,13,Puente de Vallecas,136,NUMANCIA,R,Religioso,11,1.975,3.27,297,,,3127867.89,284351.63
2015,UR,13,Puente de Vallecas,136,NUMANCIA,T,Espectáculos,1,1.955,1.938,1.938,,,1342343.4,1342343.4
2015,UR,13,Puente de Vallecas,136,NUMANCIA,V,Residencial,20.096,1.971,1.699.104,85,,,1.51687082885E9,75481.23
2015,UR,13,Puente de Vallecas,136,NUMANCIA,Y,Sanidad y Beneficencia,17,1.985,48.982,2.881,,,4.832901735E7,2842883.37
2015,UR,14,Moratalaz,141,PAVONES,A,Almacén-Estacionamiento,206,1.996,6.444,31,,,2182521.13,10594.76
2015,UR,14,Moratalaz,141,PAVONES,C,Comercial,201,1.977,16.39,82,,,1.619739285E7,80584.04
2015,UR,14,Moratalaz,141,PAVONES,E,Cultural,9,1.988,61.4,6.822,,,6.042473259E7,6713859.18
2015,UR,14,Moratalaz,141,PAVONES,G,Ocio y Hostelería,4,1.975,635,159,,,653059.4,163264.85
2015,UR,14,Moratalaz,141,PAVONES,I,Industrial,4,1.983,4.541,1.135,,,2959633.81,739908.45
2015,UR,14,Moratalaz,141,PAVONES,K,Deportivo,4,1.987,44.937,11.234,,,2.672817644E7,6682044.11
2015,UR,14,Moratalaz,141,PAVONES,M,"Suelos sin edificar, obras de urbanización y jardinería",9,,,,198.106,22.012,6296132.0,699570.22
2015,UR,14,Moratalaz,141,PAVONES,O,Oficinas,36,1.98,2.701,75,,,2815393.9,78205.39
2015,UR,14,Moratalaz,141,PAVONES,P,Edificio Singular,2,2.002,11.697,5.848,,,1.305231351E7,6526156.76
2015,UR,14,Moratalaz,141,PAVONES,R,Religioso,1,1.972,1.041,1.041,,,740161.02,740161.02
2015,UR,14,Moratalaz,141,PAVONES,V,Residencial,3.557,1.979,375.301,106,,,3.6386402906E8,102295.2
2015,UR,14,Moratalaz,141,PAVONES,Y,Sanidad y Beneficencia,11,1.988,56.011,5.092,,,5.89926524E7,5362968.4
2015,UR,14,Moratalaz,142,HORCAJO,A,Almacén-Estacionamiento,1.079,2.0,36.842,34,,,1.245689252E7,11544.85
2015,UR,14,Moratalaz,142,HORCAJO,C,Comercial,107,1.999,10.528,98,,,1.313272175E7,122735.72
2015,UR,14,Moratalaz,142,HORCAJO,K,Deportivo,2,2.011,6.948,3.474,,,2153945.0,1076972.5
2015,UR,14,Moratalaz,142,HORCAJO,M,"Suelos sin edificar, obras de urbanización y jardinería",6,,,,278.617,46.436,1.027412E7,1712353.33
2015,UR,14,Moratalaz,142,HORCAJO,O,Oficinas,3,2.002,285,95,,,326125.6,108708.53
2015,UR,14,Moratalaz,142,HORCAJO,V,Residencial,2.41,1.999,337.586,140,,,3.3757393459E8,140072.17
2015,UR,14,Moratalaz,143,MARROQUINA,A,Almacén-Estacionamiento,2.472,1.987,167.878,68,,,4.253324909E7,17206.01
2015,UR,14,Moratalaz,143,MARROQUINA,C,Comercial,784,1.975,64.66,82,,,6.645804213E7,84767.91
2015,UR,14,Moratalaz,143,MARROQUINA,E,Cultural,12,1.982,81.688,6.807,,,7.821639498E7,6518032.92
2015,UR,14,Moratalaz,143,MARROQUINA,G,Ocio y Hostelería,1,1.998,50,50,,,54670.0,54670.0
2015,UR,14,Moratalaz,143,MARROQUINA,I,Industrial,24,1.98,14.471,603,,,6660793.26,277533.05
2015,UR,14,Moratalaz,143,MARROQUINA,K,Deportivo,13,1.981,25.518,1.963,,,2.01067506E7,1546673.12
2015,UR,14,Moratalaz,143,MARROQUINA,M,"Suelos sin edificar, obras de urbanización y jardinería",5,,,,605.08,121.016,6764559.0,1352911.8
2015,UR,14,Moratalaz,143,MARROQUINA,O,Oficinas,85,1.973,6.507,77,,,6545098.63,77001.16
2015,UR,14,Moratalaz,143,MARROQUINA,R,Religioso,3,1.974,2.794,931,,,2421459.67,807153.22
2015,UR,14,Moratalaz,143,MARROQUINA,V,Residencial,11.866,1.976,1.165.386,98,,,1.19259999946E9,100505.65
2015,UR,14,Moratalaz,143,MARROQUINA,Y,Sanidad y Beneficencia,8,1.983,11.312,1.414,,,1.239031377E7,1548789.22
2015,UR,14,Moratalaz,144,MEDIA LEGUA,A,Almacén-Estacionamiento,1.407,1.984,173.632,123,,,4.638367523E7,32966.36
2015,UR,14,Moratalaz,144,MEDIA LEGUA,C,Comercial,401,1.976,68.249,170,,,8.660832103E7,215980.85
2015,UR,14,Moratalaz,144,MEDIA LEGUA,E,Cultural,7,1.982,25.446,3.635,,,2.133732278E7,3048188.97
2015,UR,14,Moratalaz,144,MEDIA LEGUA,G,Ocio y Hostelería,1,1.994,1.418,1.418,,,1576291.78,1576291.78
2015,UR,14,Moratalaz,144,MEDIA LEGUA,I,Industrial,13,1.97,2.892,222,,,1875295.18,144253.48
2015,UR,14,Moratalaz,144,MEDIA LEGUA,K,Deportivo,6,1.984,53.741,8.957,,,3.375011468E7,5625019.11
